SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-15-2020,Single Family Residential,21 Barbara Rd,Waltham,MA,2453,682500,3,1.5,Waltham,1458,5750,1930,,468,,Sold,,,https://www.redfin.com/MA/Waltham/21-Barbara-Rd-02453/home/11815594,MLS PIN,72709872,N,Y,42.3756627,-71.2105969
PAST SALE,September-12-2018,Single Family Residential,121 Bedford St,Waltham,MA,2453,530000,4,2,Lower Cedarwood,2179,3250,1958,,243,,Sold,,,https://www.redfin.com/MA/Waltham/121-Bedford-St-02453/home/11811980,MLS PIN,72376951,N,Y,42.3720282,-71.2523172
PAST SALE,October-19-2018,Condo/Co-op,636 Moody St #3,Waltham,MA,2453,420000,2,1,Waltham,1120,,1900,,375,220,Sold,,,https://www.redfin.com/MA/Waltham/636-Moody-St-02453/unit-3/home/25715139,MLS PIN,72383258,N,Y,42.3653463,-71.2380323
PAST SALE,July-9-2021,Condo/Co-op,64 Cherry St #1,Waltham,MA,2453,286000,1,1,South Waltham,435,,1920,,657,120,Sold,,,https://www.redfin.com/MA/Waltham/64-Cherry-St-02453/unit-1/home/11823077,MLS PIN,72831252,N,Y,42.3672146,-71.239616
PAST SALE,February-28-2020,Single Family Residential,23 Wilbur St,Waltham,MA,2453,630000,3,3,Waltham,1650,5009,1960,,382,,Sold,,,https://www.redfin.com/MA/Waltham/23-Wilbur-St-02453/home/11809874,MLS PIN,72598663,N,Y,42.3823763,-71.2043783
PAST SALE,,Condo/Co-op,600 Trapelo Rd #1,Waltham,MA,2452,635000,2,3.5,,1344,,1998,,472,,,,,https://www.redfin.com/MA/Waltham/600-Trapelo-Rd-02452/unit-1/home/11798142,,,N,Y,42.4040861,-71.2169086
PAST SALE,June-26-2019,Single Family Residential,24 Lakeview Ter,Waltham,MA,2451,535000,4,1.5,Lakeview,1182,3000,1930,,453,,Sold,,,https://www.redfin.com/MA/Waltham/24-Lakeview-Ter-02451/home/11801861,MLS PIN,72497436,N,Y,42.4054624,-71.2452172
PAST SALE,February-17-2022,Condo/Co-op,1105 Lexington St Unit 6-6,Waltham,MA,2451,383750,2,1,Waltham,731,,1970,,525,455,Sold,,,https://www.redfin.com/MA/Waltham/1105-Lexington-St-02452/unit-6-6/home/11800636,MLS PIN,72928245,N,Y,42.4122892,-71.2322697
PAST SALE,May-27-2022,Multi-Family (2-4 Unit),153-155 Alder St,Waltham,MA,2453,940000,4,2,South Waltham,2092,5702,1910,,449,,Sold,,,https://www.redfin.com/MA/Waltham/153-Alder-St-02453/home/11818510,MLS PIN,72970233,N,Y,42.3656802,-71.2303868
PAST SALE,July-29-2022,Single Family Residential,118 Princeton Ave,Waltham,MA,2451,513000,2,1,Lakeview,806,3202,1930,,636,,Sold,,,https://www.redfin.com/MA/Waltham/118-Princeton-Ave-02451/home/11802108,MLS PIN,73004281,N,Y,42.4017129,-71.2434537
PAST SALE,December-29-2021,Single Family Residential,75 Virginia Rd,Waltham,MA,2451,876000,3,2,Cedarwood,2500,6000,1938,,350,,Sold,,,https://www.redfin.com/MA/Waltham/75-Virginia-Rd-02453/home/11815967,MLS PIN,72916652,N,Y,42.3714213,-71.2625725
PAST SALE,May-3-2021,Multi-Family (2-4 Unit),85 Colburn St,Waltham,MA,2453,600000,4,2,Waltham,1482,5619,1910,,405,,Sold,,,https://www.redfin.com/MA/Waltham/85-Colburn-St-02453/home/11821170,MLS PIN,72784909,N,Y,42.3744929,-71.2670064
PAST SALE,July-26-2019,Townhouse,88 Worcester Ln #88,Waltham,MA,2451,625000,2,2.5,Piety Corner,1592,,1997,,393,318,Sold,,,https://www.redfin.com/MA/Waltham/88-Worcester-Ln-02451/unit-88/home/77513166,MLS PIN,72501791,N,Y,42.3899497,-71.2437308
PAST SALE,September-3-2021,Townhouse,325 Bacon St #6,Waltham,MA,2451,792000,2,2.5,Piety Corner,2534,60000,2013,,313,318,Sold,,,https://www.redfin.com/MA/Waltham/325-Bacon-St-02451/unit-6/home/113787692,MLS PIN,72835624,N,Y,42.3874607,-71.2396272
PAST SALE,August-30-2018,Single Family Residential,59 Lincoln St,Waltham,MA,2451,1925000,5,5.5,Piety Corner,7252,35670,1925,,265,,Sold,,,https://www.redfin.com/MA/Waltham/59-Lincoln-St-02451/home/11804607,MLS PIN,72368477,N,Y,42.3931448,-71.2399733
PAST SALE,August-17-2020,Condo/Co-op,83 Guinan St #1,Waltham,MA,2451,425000,2,1,Waltham,768,,1900,,553,200,Sold,,,https://www.redfin.com/MA/Waltham/83-Guinan-St-02451/unit-1/home/28920260,MLS PIN,72680480,N,Y,42.38086424,-71.24605958
PAST SALE,November-19-2018,Single Family Residential,20 Ivy Ln,Waltham,MA,2452,903000,4,2.5,Forest Street by Bentley College,3584,23290,1977,,252,,Sold,,,https://www.redfin.com/MA/Waltham/20-Ivy-Ln-02452/home/11806901,MLS PIN,72408813,N,Y,42.3898521,-71.2266544
PAST SALE,April-1-2019,Single Family Residential,11 Potter Rd,Waltham,MA,2453,645000,3,3,Waltham,2393,8102,1950,,270,,Sold,,,https://www.redfin.com/MA/Waltham/11-Potter-Rd-02453/home/11814268,MLS PIN,72462297,N,Y,42.376781,-71.2194138
PAST SALE,,Condo/Co-op,53 Bartlett Way #204,Waltham,MA,2452,720000,2,2,,1585,,2006,,454,,,,,https://www.redfin.com/MA/Waltham/53-Bartlett-Way-02452/unit-204/home/12430742,,,N,Y,42.4092234,-71.2250069
PAST SALE,January-28-2021,Multi-Family (2-4 Unit),70 Cherry St,Waltham,MA,2453,760000,3,2,Waltham,1973,7035,1910,,385,,Sold,,,https://www.redfin.com/MA/Waltham/70-Cherry-St-02453/home/11817485,MLS PIN,72746785,N,Y,42.367178,-71.2393899
PAST SALE,August-6-2021,Condo/Co-op,53 Bartlett Way #1204,Waltham,MA,2451,720000,2,2,Waltham,1585,,2006,,454,598,Sold,,,https://www.redfin.com/MA/Waltham/53-Bartlett-Way-02452/unit-1204/home/175622144,MLS PIN,72862514,N,Y,42.4092234,-71.2250069
PAST SALE,April-26-2019,Single Family Residential,11 Crestview Rd,Waltham,MA,2451,505000,3,1,Waltham,944,10979,1952,,535,,Sold,,,https://www.redfin.com/MA/Waltham/11-Crestview-Rd-02451/home/113075377,MLS PIN,72454073,N,Y,42.4199299,-71.2636398
PAST SALE,July-16-2018,Condo/Co-op,50 Lionel Ave Unit D,Waltham,MA,2452,371000,2,1,Waltham,780,,1979,,476,366,Sold,,,https://www.redfin.com/MA/Waltham/50-Lionel-Ave-02452/unit-D/home/11800860,MLS PIN,72336854,N,Y,42.4063821,-71.231538
PAST SALE,May-28-2021,Single Family Residential,81 Robbins St,Waltham,MA,2453,635000,3,1.5,Waltham,1508,6752,1900,,421,,Sold,,,https://www.redfin.com/MA/Waltham/81-Robbins-St-02453/home/11821664,MLS PIN,72823414,N,Y,42.3644062,-71.2397412
PAST SALE,November-18-2021,Single Family Residential,66 Arcadia Ave,Waltham,MA,2451,970000,3,3.5,Briarwood,1920,3977,2015,,505,,Sold,,,https://www.redfin.com/MA/Waltham/66-Arcadia-Ave-02452/home/11805550,MLS PIN,72902079,N,Y,42.3985714,-71.2027399
PAST SALE,February-25-2021,Townhouse,14 Bishops Forest Dr #14,Waltham,MA,2452,663925,2,3.5,Waltham,2571,2613600,1995,,258,519,Sold,,,https://www.redfin.com/MA/Waltham/14-Bishops-Forest-Dr-02452/unit-14/home/77504611,MLS PIN,72766296,N,Y,42.40216,-71.232175
PAST SALE,April-16-2019,Condo/Co-op,388 Crescent St #3,Waltham,MA,2453,327000,1,1,Waltham,758,,1950,,431,275,Sold,,,https://www.redfin.com/MA/Waltham/388-Crescent-St-02453/unit-3/home/11822944,MLS PIN,72462158,N,Y,42.3621754,-71.2407685
PAST SALE,July-2-2019,Townhouse,71 Bennett St #2,Waltham,MA,2453,604000,3,2.5,Waltham,1700,,2006,,355,,Sold,,,https://www.redfin.com/MA/Waltham/71-Bennett-St-02453/unit-2/home/11823068,MLS PIN,72485993,N,Y,42.3735255,-71.2225344
PAST SALE,April-28-2022,Single Family Residential,21 Shawmut Rd,Waltham,MA,2452,700000,3,2,Waltham,2223,9474,1960,,315,,Sold,,,https://www.redfin.com/MA/Waltham/21-Shawmut-Rd-02452/home/11807149,MLS PIN,72960917,N,Y,42.3893842,-71.2021966
PAST SALE,October-15-2021,Townhouse,35 Maple #3,Waltham,MA,2451,589000,4,2,Waltham,1513,,1900,,389,252,Sold,,,https://www.redfin.com/MA/Waltham/35-Maple-St-02453/unit-3/home/39584783,MLS PIN,72899176,N,Y,42.3679864,-71.2407923
PAST SALE,January-27-2021,Single Family Residential,30 Rosemont Ave,Waltham,MA,2451,890000,4,3.5,Waltham,2774,3596,2020,,321,,Sold,,,https://www.redfin.com/MA/Waltham/30-Rosemont-Ave-02451/home/173887653,MLS PIN,72764264,N,Y,42.3995152,-71.2415936
PAST SALE,August-20-2019,Single Family Residential,22 Florence Rd,Waltham,MA,2453,925000,4,2.5,Cedarwood Community,2554,5009,2010,,362,,Sold,,,https://www.redfin.com/MA/Waltham/22-Florence-Rd-02453/home/26837476,MLS PIN,72535430,N,Y,42.3716079,-71.2599255
PAST SALE,October-1-2019,Condo/Co-op,90 Lionel Ave Unit A,Waltham,MA,2452,400000,2,1,Waltham,830,,1979,,482,375,Sold,,,https://www.redfin.com/MA/Waltham/90-Lionel-Ave-02452/unit-A/home/11800867,MLS PIN,72550433,N,Y,42.4059995,-71.2307282
PAST SALE,August-21-2020,Townhouse,210 Ash St #2,Waltham,MA,2453,825000,3,2.5,Waltham,2282,,2016,,362,250,Sold,,,https://www.redfin.com/MA/Waltham/210-Ash-St-02453/unit-2/home/108266010,MLS PIN,72687851,N,Y,42.365127,-71.2332443
PAST SALE,May-3-2021,Townhouse,120 Bright St #2,Waltham,MA,2453,820000,3,2.5,Waltham,2576,,2021,,318,150,Sold,,,https://www.redfin.com/MA/Waltham/120-Bright-St-02453/unit-2/home/174684773,MLS PIN,72797704,N,Y,42.3731674,-71.2233706
PAST SALE,March-28-2019,Single Family Residential,71 Edwin Rd,Waltham,MA,2453,590000,3,2.5,Warrendale,1782,5009,1940,,331,,Sold,,,https://www.redfin.com/MA/Waltham/71-Edwin-Rd-02453/home/11809625,MLS PIN,72444222,N,Y,42.3804584,-71.2127866
PAST SALE,October-26-2022,Condo/Co-op,52 Jacqueline Rd #12,Waltham,MA,2452,313000,1,1,Waltham,720,,1979,,435,371,Sold,,,https://www.redfin.com/MA/Waltham/52-Jacqueline-Rd-02452/unit-12/home/11801313,MLS PIN,73044561,N,Y,42.4071756,-71.2297299
PAST SALE,June-28-2022,Condo/Co-op,16 Winter St Unit 46A,Waltham,MA,2451,400800,2,2,Waltham,1092,,1981,,367,339,Sold,,,https://www.redfin.com/MA/Waltham/16-Winter-St-02451/unit-46A/home/11804432,MLS PIN,72974137,N,Y,42.3940196,-71.2445653
PAST SALE,June-15-2021,Multi-Family (2-4 Unit),328-330 Newton St,Waltham,MA,2453,880000,6,3,South Waltham,3281,5009,1900,,268,,Sold,,,https://www.redfin.com/MA/Waltham/328-Newton-St-02453/home/11817590,MLS PIN,72806651,N,Y,42.3657921,-71.2315578
PAST SALE,July-13-2018,Townhouse,41 Columbus Ave #1,Waltham,MA,2451,582500,4,1.5,Waltham,1704,,1900,,342,150,Sold,,,https://www.redfin.com/MA/Waltham/41-Columbus-Ave-02451/unit-1/home/18960359,MLS PIN,72345786,N,Y,42.3785387,-71.2488511
PAST SALE,May-17-2021,Single Family Residential,252 Dale St,Waltham,MA,2451,707000,3,1.5,Highlands,1832,7501,1900,,386,,Sold,,,https://www.redfin.com/MA/Waltham/252-Dale-St-02451/home/11808330,MLS PIN,72811062,N,Y,42.3855583,-71.2482335
PAST SALE,April-7-2022,Single Family Residential,16-1/2 Cutter St,Waltham,MA,2453,585000,2,2,Waltham,1194,3101,1910,,490,,Sold,,,https://www.redfin.com/MA/Waltham/16-1-2-Cutter-St-02453/home/11818365,MLS PIN,72945390,N,Y,42.3672825,-71.2301814
PAST SALE,May-31-2022,Single Family Residential,41 Cheryl Ln,Waltham,MA,2451,861900,3,2,LINCOLN HEIGHTS,2084,15002,1960,,414,,Sold,,,https://www.redfin.com/MA/Waltham/41-Cheryl-Ln-02451/home/11801691,MLS PIN,72979475,N,Y,42.4003443,-71.2504618
PAST SALE,June-4-2019,Multi-Family (2-4 Unit),6-8 Mayall Rd,Waltham,MA,2453,859800,4,3,Waltham,2923,5000,1930,,294,,Sold,,,https://www.redfin.com/MA/Waltham/6-8-Mayall-Rd-02453/home/11814167,MLS PIN,72476435,N,Y,42.3781792,-71.2135763
PAST SALE,May-30-2023,Townhouse,340 Bishops Forest Dr #340,Waltham,MA,2452,840000,3,3.5,Waltham,2300,,1989,,365,667,Sold,,,https://www.redfin.com/MA/Waltham/340-Bishops-Forest-Dr-02452/unit-340/home/101649776,MLS PIN,73104622,N,Y,42.398854,-71.225671
PAST SALE,December-9-2019,Single Family Residential,11 Montview Ave,Waltham,MA,2451,556000,3,2,Waltham,1344,4225,1950,,414,,Sold,,,https://www.redfin.com/MA/Waltham/11-Montview-Ave-02451/home/11803270,MLS PIN,72581450,N,Y,42.4010438,-71.236864
PAST SALE,October-2-2019,Single Family Residential,180 Lyman St,Waltham,MA,2452,1480000,4,4.5,Waltham,5000,12000,2019,,296,,Sold,,,https://www.redfin.com/MA/Waltham/180-Lyman-St-02452/home/171432406,MLS PIN,72571956,N,Y,42.3834465,-71.2312485
PAST SALE,August-16-2022,Condo/Co-op,19 Underwood Park #1,Waltham,MA,2453,510000,3,1,Waltham,1369,,1910,,373,250,Sold,,,https://www.redfin.com/MA/Waltham/19-Underwood-Park-02453/unit-1/home/11822487,MLS PIN,72999410,N,Y,42.3606411,-71.238383
PAST SALE,April-11-2019,Condo/Co-op,41 Lionel Ave Unit A,Waltham,MA,2452,362000,2,1,Waltham,760,,1979,,476,353,Sold,,,https://www.redfin.com/MA/Waltham/41-Lionel-Ave-02452/unit-A/home/11803099,MLS PIN,72458492,N,Y,42.4060458,-71.2322655
PAST SALE,May-31-2022,Townhouse,388 River St #388,Waltham,MA,2453,438000,3,1,Waltham,1265,,1910,,346,150,Sold,,,https://www.redfin.com/MA/Waltham/388-River-St-02453/unit-388/home/56760273,MLS PIN,72969620,N,Y,42.3740498,-71.2314102
PAST SALE,March-7-2022,Single Family Residential,318 Lincoln St,Waltham,MA,2451,1250000,4,3.5,LINCOLN HEIGHTS,3200,5698,2022,,391,,Sold,,,https://www.redfin.com/MA/Waltham/318-Lincoln-St-02451/home/177818970,MLS PIN,72931676,N,Y,42.3989171,-71.2463715
PAST SALE,March-31-2023,Single Family Residential,81 Parmenter Rd,Waltham,MA,2453,695000,3,2,Waltham,1211,5449,1910,,574,,Sold,,,https://www.redfin.com/MA/Waltham/81-Parmenter-Rd-02453/home/11820181,MLS PIN,73075993,N,Y,42.3634268,-71.2308775
PAST SALE,May-26-2021,Condo/Co-op,116 Chestnut St #5,Waltham,MA,2453,515000,2,2,Waltham,1460,7980,1900,,353,200,Sold,,,https://www.redfin.com/MA/Waltham/116-Chestnut-St-02453/unit-5/home/11822499,MLS PIN,72815363,N,Y,42.3686725,-71.2358612
PAST SALE,December-29-2022,Single Family Residential,81 Old County Rd,Waltham,MA,2453,1700000,4,3.5,Waltham,4877,77702,1993,,349,,Sold,,,https://www.redfin.com/MA/Waltham/81-Old-County-RD-02453/home/183329600,MLS PIN,73064708,N,Y,42.36245,-71.257723
PAST SALE,May-26-2021,Single Family Residential,82 Woodland Rd,Waltham,MA,2451,700000,4,3,Highlands,1758,5227,1966,,398,,Sold,,,https://www.redfin.com/MA/Waltham/82-Woodland-Rd-02451/home/11807625,MLS PIN,72803729,N,Y,42.3829575,-71.2530708
PAST SALE,January-15-2021,Single Family Residential,7 Sachem St,Waltham,MA,2451,792000,4,2.5,Waltham,1744,9627,2000,,454,,Sold,,,https://www.redfin.com/MA/Waltham/7-Sachem-St-02451/home/11803250,MLS PIN,72749388,N,Y,42.3998119,-71.2401125
PAST SALE,December-10-2021,Multi-Family (2-4 Unit),177 Chestnut St,Waltham,MA,2453,1200000,6,4,South Waltham,4049,6900,1890,,296,,Sold,,,https://www.redfin.com/MA/Waltham/177-Chestnut-St-02453/home/11817340,MLS PIN,72896562,N,Y,42.3680617,-71.2329281
PAST SALE,July-9-2021,Single Family Residential,6 Wilbur St,Waltham,MA,2453,1110000,3,2.5,Waltham,2424,4152,2021,,458,,Sold,,,https://www.redfin.com/MA/Waltham/6-Wilbur-St-02453/home/175264251,MLS PIN,72843033,N,Y,42.3828569,-71.2048255
PAST SALE,August-31-2022,Single Family Residential,371 Lincoln St,Waltham,MA,2451,775000,3,2,Waltham,1898,16570,1950,,408,,Sold,,,https://www.redfin.com/MA/Waltham/371-Lincoln-St-02451/home/11802380,MLS PIN,73006004,N,Y,42.4010996,-71.2461917
PAST SALE,June-1-2022,Condo/Co-op,86 Brown #3,Waltham,MA,2453,436000,1,1,Waltham,715,,1900,,610,194,Sold,,,https://www.redfin.com/MA/Waltham/86-Brown-St-02453/unit-3/home/18960470,MLS PIN,72966404,N,Y,42.3654506,-71.239298
PAST SALE,June-21-2019,Single Family Residential,39 Graymore Rd,Waltham,MA,2451,820000,3,2.5,Waltham,2143,16988,1958,,383,,Sold,,,https://www.redfin.com/MA/Waltham/39-Graymore-Rd-02451/home/11799810,MLS PIN,72487919,N,Y,42.4086517,-71.250693
PAST SALE,April-29-2021,Single Family Residential,67 Upton Rd,Waltham,MA,2452,550000,2,1,Waltham,1165,6286,1958,,472,,Sold,,,https://www.redfin.com/MA/Waltham/67-Upton-Rd-02452/home/11807137,MLS PIN,72804244,N,Y,42.3893798,-71.2017325
PAST SALE,January-20-2023,Condo/Co-op,60 Lionel Ave Unit B,Waltham,MA,2452,312500,2,1,Waltham,760,,1980,,411,371,Sold,,,https://www.redfin.com/MA/Waltham/60-Lionel-Ave-02452/unit-B/home/11803142,MLS PIN,73063266,N,Y,42.4060384,-71.2313298
PAST SALE,October-9-2019,Single Family Residential,5 Arbor Rd,Newton,MA,2465,825000,3,2.5,West Newton,1505,3928,1938,,548,,Sold,,,https://www.redfin.com/MA/West-Newton/5-Arbor-Rd-02465/home/11495229,MLS PIN,72542882,N,Y,42.3636056,-71.2268864
PAST SALE,April-27-2022,Single Family Residential,11 Sanderson Rd,Waltham,MA,2451,1200000,4,2.5,Piety Corner,2370,10507,2008,,506,,Sold,,,https://www.redfin.com/MA/Waltham/11-Sanderson-Rd-02451/home/25713019,MLS PIN,72948624,N,Y,42.3929562,-71.2412727
PAST SALE,December-1-2020,Townhouse,28 College Farm Rd #1,Waltham,MA,2451,423000,3,2,Lakeview,1401,,1967,,302,,Sold,,,https://www.redfin.com/MA/Waltham/28-College-Farm-Rd-02451/unit-1/home/11823184,MLS PIN,72742825,N,Y,42.3989825,-71.2354365
PAST SALE,September-28-2022,Single Family Residential,269 South St,Waltham,MA,2453,540000,3,1.5,Waltham,1155,6072,1950,,468,,Sold,,,https://www.redfin.com/MA/Waltham/269-South-St-02453/home/11816614,MLS PIN,73023482,N,Y,42.3676891,-71.2529553
PAST SALE,March-23-2022,Single Family Residential,56 Mayall Rd,Waltham,MA,2453,875000,4,1.5,Warrendale,1850,7392,1934,,473,,Sold,,,https://www.redfin.com/MA/Waltham/56-Mayall-Rd-02453/home/11809636,MLS PIN,72935449,N,Y,42.3798695,-71.2126389
PAST SALE,June-26-2019,Single Family Residential,1 Wilbur St,Waltham,MA,2453,405000,4,2,Clematis Brook,1728,5000,1950,,234,,Sold,,,https://www.redfin.com/MA/Waltham/1-Wilbur-St-02453/home/11809867,MLS PIN,72505118,N,Y,42.3825683,-71.2050633
PAST SALE,September-26-2022,Townhouse,297 Bishops Forest Dr #297,Waltham,MA,2452,725000,2,2,Waltham,2424,2613600,1989,,299,658,Sold,,,https://www.redfin.com/MA/Waltham/297-Bishops-Forest-Dr-02452/unit-297/home/77497225,MLS PIN,73021471,N,Y,42.3998892,-71.2261908
PAST SALE,January-7-2022,Condo/Co-op,49 Jacqueline Rd #7,Waltham,MA,2451,389900,2,1,Waltham,910,,1979,,428,444,Sold,,,https://www.redfin.com/MA/Waltham/49-Jacqueline-Rd-02452/unit-7/home/11801264,MLS PIN,72921102,N,Y,42.4075965,-71.2309439
PAST SALE,May-1-2023,Single Family Residential,17 Wetherbee Rd,Waltham,MA,2453,770000,3,1.5,Cedarwood,1668,6969,1950,,462,,Sold,,,https://www.redfin.com/MA/Waltham/17-Wetherbee-Rd-02453/home/11816178,MLS PIN,73085605,N,Y,42.3698377,-71.2615517
PAST SALE,September-2-2022,Condo/Co-op,26 Cherry #2,Waltham,MA,2453,475000,1,1,Waltham,785,,1910,,605,225,Sold,,,https://www.redfin.com/MA/Waltham/26-Cherry-St-02453/unit-2/home/22083536,MLS PIN,72988076,N,Y,42.3675714,-71.2416154
PAST SALE,September-4-2020,Single Family Residential,91 Fiske,Waltham,MA,2453,775000,3,3,Cedarwood,1704,11587,1890,,455,,Sold,,,https://www.redfin.com/MA/Waltham/91-Fiske-Ave-02453/home/11816409,MLS PIN,72702946,N,Y,42.3713538,-71.2557975
PAST SALE,August-29-2019,Condo/Co-op,173 Newton St #2,Waltham,MA,2453,360000,1,1,Waltham,904,4240,1900,,398,117,Sold,,,https://www.redfin.com/MA/Waltham/173-Newton-St-02453/unit-2/home/76478885,MLS PIN,72539980,N,Y,42.3713719,-71.2295538
PAST SALE,August-2-2021,Condo/Co-op,132 Clocktower Dr #409,Waltham,MA,2451,615000,2,2,Waltham,1325,,2007,,464,517,Sold,,,https://www.redfin.com/MA/Waltham/132-Clocktower-Dr-02452/unit-409/home/18960438,MLS PIN,72850815,N,Y,42.4084931,-71.2231042
PAST SALE,April-21-2022,Townhouse,27 Pine St #27,Waltham,MA,2453,745000,4,2.5,South Waltham,1978,,1903,,377,,Sold,,,https://www.redfin.com/MA/Waltham/27-Pine-St-02453/home/11822103,MLS PIN,72948824,N,Y,42.3713387,-71.2356027
PAST SALE,July-27-2021,Condo/Co-op,85 Lionel Ave Unit D,Waltham,MA,2452,360000,2,1,Waltham,780,,1979,,462,362,Sold,,,https://www.redfin.com/MA/Waltham/85-Lionel-Ave-02452/unit-D/home/11803800,MLS PIN,72847361,N,Y,42.4055233,-71.2304484
PAST SALE,March-15-2021,Townhouse,29 Orange St #2,Waltham,MA,2453,876000,3,3.5,Waltham,2854,,2018,,307,,Sold,,,https://www.redfin.com/MA/Waltham/29-Orange-St-02453/unit-2/home/145881135,MLS PIN,72780197,N,Y,42.3639183,-71.242456
PAST SALE,June-30-2023,Condo/Co-op,15 Berkshire Rd #2,Waltham,MA,2453,530000,2,1,South Waltham,1561,6104,1930,,340,200,Sold,,,https://www.redfin.com/MA/Waltham/15-Berkshire-Rd-02453/unit-2/home/11822491,MLS PIN,73088036,N,Y,42.3633136,-71.2299777
PAST SALE,October-28-2021,Single Family Residential,54 Crestview Rd,Waltham,MA,2451,627700,3,1,Waltham,912,9257,1955,,688,,Sold,,,https://www.redfin.com/MA/Waltham/54-Crestview-Rd-02451/home/11798407,MLS PIN,72886642,N,Y,42.4213299,-71.2633614
PAST SALE,November-14-2019,Single Family Residential,174 Hammond St,Waltham,MA,2451,660000,3,1.5,Highlands,1810,6229,1890,,365,,Sold,,,https://www.redfin.com/MA/Waltham/174-Hammond-St-02451/home/8774460,MLS PIN,72574576,N,Y,42.3826071,-71.247027
PAST SALE,November-28-2022,Single Family Residential,14 Jennings Rd,Waltham,MA,2451,625000,3,2,Highlands,1505,5502,1965,,415,,Sold,,,https://www.redfin.com/MA/Waltham/14-Jennings-Rd-02451/home/11821008,MLS PIN,73045154,N,Y,42.37949,-71.2529669
PAST SALE,October-25-2021,Single Family Residential,764 Trapelo,Waltham,MA,2452,710000,4,2,Waltham,2300,9039,1950,,309,,Sold,,,https://www.redfin.com/MA/Waltham/764-Trapelo-Rd-02452/home/11801140,MLS PIN,72887284,N,Y,42.4071676,-71.2226169
PAST SALE,June-30-2021,Condo/Co-op,173 Newton St #1,Waltham,MA,2451,500000,2,1,Waltham,1359,,1900,,368,150,Sold,,,https://www.redfin.com/MA/Waltham/173-Newton-St-02453/unit-1/home/76478933,MLS PIN,72834542,N,Y,42.3713719,-71.2295538
PAST SALE,,Condo/Co-op,41 Warren St Unit 1-1,Waltham,MA,2453,370000,2,1,,729,,1982,,508,,,,,https://www.redfin.com/MA/Waltham/41-Warren-St-02453/unit-1-1/home/11815535,,,N,Y,42.3754021,-71.2089493
PAST SALE,March-10-2020,Single Family Residential,27 Lord St,Waltham,MA,2451,849900,4,2.5,Waltham,2100,6055,1915,,405,,Sold,,,https://www.redfin.com/MA/Waltham/27-Lord-St-02451/home/11808198,MLS PIN,72611117,N,Y,42.3840801,-71.2465165
PAST SALE,August-1-2018,Single Family Residential,40 Whittier Ave,Waltham,MA,2451,550000,4,1,Graverson Playground / Hardy Pond,1300,10120,1953,,423,,Sold,,,https://www.redfin.com/MA/Waltham/40-Whittier-Ave-02451/home/11799350,MLS PIN,72351798,N,Y,42.4132862,-71.2429897
PAST SALE,October-20-2022,Condo/Co-op,9 Barton St #32,Waltham,MA,2453,430000,1,1,Waltham,730,5000,1900,,589,200,Sold,,,https://www.redfin.com/MA/Waltham/9-Barton-St-02453/unit-32/home/12430676,MLS PIN,73033888,N,Y,42.376146,-71.2283493
PAST SALE,August-30-2019,Single Family Residential,111 Lake St,Waltham,MA,2451,350000,1,1,Lakeview,624,4009,1920,,561,,Sold,,,https://www.redfin.com/MA/Waltham/111-Lake-St-02451/home/11803052,MLS PIN,72532393,N,Y,42.4037297,-71.2389251
PAST SALE,May-30-2023,Single Family Residential,26 Barbara Rd,Waltham,MA,2453,1000000,4,2,Waltham,1846,5001,1935,,542,,Sold,,,https://www.redfin.com/MA/Waltham/26-Barbara-Rd-02453/home/11815626,MLS PIN,73090697,N,Y,42.3759603,-71.2110298
PAST SALE,February-27-2019,Townhouse,89 South St #1,Waltham,MA,2453,560000,2,1.5,Waltham,1402,,2005,,399,256,Sold,,,https://www.redfin.com/MA/Waltham/89-South-St-02453/unit-1/home/11823097,MLS PIN,72439418,N,Y,42.3729242,-71.2503682
PAST SALE,October-31-2018,Single Family Residential,22 Crafts St,Waltham,MA,2453,550000,3,1,Waltham,1386,5009,1920,,397,,Sold,,,https://www.redfin.com/MA/Waltham/22-Crafts-St-02453/home/11819883,MLS PIN,72390076,N,Y,42.3617959,-71.2352862
